customer_id,subscription_id,invoice_id,period_start,period_end,analytics_amount,invoice_subtotal,diff,invoice_generated,sub_current_period_start,sub_current_period_end,sub_start_date,billing_anchor
cust_01JSCQFZ20ZWK0NZE764FWC1YT,subs_01JXETMJTMY1P5RZFWJEDVB7TE,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,1002.450000,,1002.45,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQG19MQ1Q4N1XWV2VGKAVN,subs_01JXETMGJKZGWS9WV9GT22MZ4V,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,1136.530000,,1136.53,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQG282HQYB45H96H7T0CSS,subs_01JXETMFKWKVK65HZ9TQCRZP9A,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,0.130000,,0.13,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQG282HQYB45H96H7T0CSS,subs_01JXETMFKWKVK65HZ9TQCRZP9A,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,0.210000,,0.21,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQG282HQYB45H96H7T0CSS,subs_01JXETMFF3XRTXSXXMBYP0QHWT,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,0.130000,,0.13,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQG282HQYB45H96H7T0CSS,subs_01JXETMFF3XRTXSXXMBYP0QHWT,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,0.210000,,0.21,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQG83JB290MNCQ5PVGR827,subs_01JXETM9YDAK9KFJT4EN4E4Y46,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,9.690000,,9.69,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQGB29SJT7TXTW5G3P60NJ,subs_01JXETM75ZS0RNNMW0AWN1TZZF,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,19050.930000,,19050.93,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQGB29SJT7TXTW5G3P60NJ,subs_01JXETM75ZS0RNNMW0AWN1TZZF,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,16223.510000,,16223.51,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQHMGXGHZTNY9TB630ZBQM,subs_01JXETJZWPHJXW9ARK5WJAGPRR,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,180.620000,,180.62,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQHMGXGHZTNY9TB630ZBQM,subs_01JXETJZWPHJXW9ARK5WJAGPRR,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,669.050000,,669.05,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQKQ9Q5N93ZNHRYAE6Z6H0,subs_01JXETGXV1DC1M3J062BN1QEHC,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,2.090000,,2.09,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQKQ9Q5N93ZNHRYAE6Z6H0,subs_01JXETGXV1DC1M3J062BN1QEHC,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,0.140000,,0.14,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQKQ9Q5N93ZNHRYAE6Z6H0,subs_01JXETGXNR16WXQA7KHRYS8QR0,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,0.140000,,0.14,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQKYRN1B1FZJJM58K3JTNQ,subs_01JXETGPYBZ89NJAJYPAYV9H7J,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,4566.290000,,4566.29,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQKYRN1B1FZJJM58K3JTNQ,subs_01JXETGPYBZ89NJAJYPAYV9H7J,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,3473.950000,,3473.95,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQKYRN1B1FZJJM58K3JTNQ,subs_01JXETGPSC4FX7K044DV0S9J8A,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,4566.290000,,4566.29,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQKYRN1B1FZJJM58K3JTNQ,subs_01JXETGPSC4FX7K044DV0S9J8A,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,3473.950000,,3473.95,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JVC7ERVFPF49K5GWWC7NWPQG,subs_01JXETF9AP735E89AYYJT9S41F,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,0.030000,,0.03,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JVC7ERVFPF49K5GWWC7NWPQG,subs_01JXETF9AP735E89AYYJT9S41F,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,8.850000,,8.85,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JVC7ERVFPF49K5GWWC7NWPQG,subs_01JXETF95WW735WTV6RSN837CX,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,0.030000,,0.03,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JW90G2KGM3NKMM6JW7ABY637,subs_01JXETF49ENH6X2AP1DT7B9B7K,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,0.040000,,0.04,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JW90G2KGM3NKMM6JW7ABY637,subs_01JXETF4EJD8BGJXESTMEFEGW2,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,0.040000,,0.04,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JW90G2KGM3NKMM6JW7ABY637,subs_01JXETF4EJD8BGJXESTMEFEGW2,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,67.770000,,67.77,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQMHR985NT2HPHX44PVCF1,subs_01JXB4TRK5W6RDNVPPN7PE9YQQ,,2026-02-09T20:06:35Z,2026-03-09T20:06:35Z,1017.870000,,1017.87,false,2026-03-09T20:06:35Z,2026-04-09T20:06:35Z,2025-06-09T20:06:35Z,2025-06-09T20:06:35Z
cust_01JSCQMHR985NT2HPHX44PVCF1,subs_01JXB4TRK5W6RDNVPPN7PE9YQQ,,2026-01-09T20:06:35Z,2026-02-09T20:06:35Z,1301.150000,,1301.15,false,2026-03-09T20:06:35Z,2026-04-09T20:06:35Z,2025-06-09T20:06:35Z,2025-06-09T20:06:35Z
cust_01JSCQM13KYM7WG9K0GS984NH3,subs_01JXB4VHY8DHBVW3JGVB6FQW9N,,2026-02-09T20:07:01Z,2026-03-09T20:07:01Z,1320.430000,,1320.43,false,2026-03-09T20:07:01Z,2026-04-09T20:07:01Z,2025-06-09T20:07:01Z,2025-06-09T20:07:01Z
cust_01JSCQM13KYM7WG9K0GS984NH3,subs_01JXB4VHY8DHBVW3JGVB6FQW9N,,2026-01-09T20:07:01Z,2026-02-09T20:07:01Z,1927.980000,,1927.98,false,2026-03-09T20:07:01Z,2026-04-09T20:07:01Z,2025-06-09T20:07:01Z,2025-06-09T20:07:01Z
cust_01JVC7ERVFPF49K5GWWC7NWPQG,subs_01JVC8PBE18R7FS3D9ZYA35GES,,2026-01-16T09:59:58Z,2026-02-16T09:59:58Z,8.850000,,8.85,false,2026-03-16T09:59:58Z,2026-04-16T09:59:58Z,2025-05-16T09:59:58Z,2025-05-16T09:59:58Z
cust_01JSCQMQWEC9S1P371HP078757,subs_01JSCQMQZGJ2EYDXBTD8WMZD08,,2025-12-21T00:00:00Z,2026-01-21T00:00:00Z,22.150000,,22.15,false,2026-02-21T00:00:00Z,2026-03-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z
cust_01JSCQM13KYM7WG9K0GS984NH3,subs_01JSCQM16JTMW0ZJ5JFF2Q75TZ,,2026-01-21T00:00:00Z,2026-02-21T00:00:00Z,1719.150000,,1719.15,false,2026-02-21T00:00:00Z,2026-03-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z
cust_01JSCQM13KYM7WG9K0GS984NH3,subs_01JSCQM16JTMW0ZJ5JFF2Q75TZ,,2025-12-21T00:00:00Z,2026-01-21T00:00:00Z,2389.650000,,2389.65,false,2026-02-21T00:00:00Z,2026-03-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z
cust_01JSCQHMGXGHZTNY9TB630ZBQM,subs_01JSCQHMM8YKZ6TK049XH9X196,,2026-01-21T00:00:00Z,2026-02-21T00:00:00Z,403.280000,,403.28,false,2026-02-21T00:00:00Z,2026-03-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z
cust_01JSCQHMGXGHZTNY9TB630ZBQM,subs_01JSCQHMM8YKZ6TK049XH9X196,,2025-12-21T00:00:00Z,2026-01-21T00:00:00Z,1114.630000,,1114.63,false,2026-02-21T00:00:00Z,2026-03-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z
cust_01JSCQG19MQ1Q4N1XWV2VGKAVN,subs_01JSCQG1D0CRFD1Z03B70YGQQB,,2026-01-21T00:00:00Z,2026-02-21T00:00:00Z,600.270000,,600.27,false,2026-02-21T00:00:00Z,2026-03-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z
cust_01JSCQG19MQ1Q4N1XWV2VGKAVN,subs_01JSCQG1D0CRFD1Z03B70YGQQB,,2025-12-21T00:00:00Z,2026-01-21T00:00:00Z,536.270000,,536.27,false,2026-02-21T00:00:00Z,2026-03-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z
cust_01JSCQFZ20ZWK0NZE764FWC1YT,subs_01JSCQFZ5473XBMGZFNHKHFT4F,,2026-01-21T00:00:00Z,2026-02-21T00:00:00Z,344.930000,,344.93,false,2026-02-21T00:00:00Z,2026-03-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z
